SIMETIME,ADIRU_AC_POS_LATITUDE_FINE_1,ADIRU_AC_POS_LONGITUDE_1,ADIRU_AC_POS_LONGITUDE_FINE_1,ADIRU_AC_POS_LATITUDE_1
283.66,50.0277290344238,8.5148,8.51479625701904,50.0277
283.67,50.0277290344238,8.5148,8.51479625701904,50.0277
283.68,50.027717590332,8.51474,8.51474475860596,50.0277
283.69,50.027717590332,8.51474,8.51474475860596,50.0277
283.7,50.027717590332,8.51474,8.51474475860596,50.0277
283.71,50.027717590332,8.51474,8.51474475860596,50.0277
283.72,50.0277061462402,8.51469,8.51469326019287,50.0277
283.73,50.0277061462402,8.51469,8.51469326019287,50.0277
283.74,50.0277061462402,8.51469,8.51469326019287,50.0277
283.75,50.0277061462402,8.51469,8.51469326019287,50.0277
283.76,50.0276947021484,8.51464,8.51464176177979,50.0277
283.77,50.0276947021484,8.51464,8.51464176177979,50.0277
283.78,50.0276947021484,8.51464,8.51464176177979,50.0277
283.79,50.0276947021484,8.51464,8.51464176177979,50.0277
283.8,50.0276832580566,8.51459,8.5145902633667,50.0277
283.81,50.0276832580566,8.51459,8.5145902633667,50.0277
283.82,50.0276832580566,8.51459,8.5145902633667,50.0277
283.83,50.0276832580566,8.51459,8.5145902633667,50.0277
283.84,50.0276679992676,8.51454,8.51453876495361,50.0277
283.85,50.0276679992676,8.51454,8.51453876495361,50.0277
283.86,50.0276679992676,8.51454,8.51453876495361,50.0277
283.87,50.0276679992676,8.51454,8.51453876495361,50.0277
283.88,50.0276565551758,8.51449,8.51448726654053,50.0277
283.89,50.0276565551758,8.51449,8.51448726654053,50.0277
283.9,50.0276565551758,8.51449,8.51448726654053,50.0277
283.91,50.0276565551758,8.51449,8.51448726654053,50.0277
283.92,50.027645111084,8.51444,8.51443576812744,50.0276
283.93,50.027645111084,8.51444,8.51443576812744,50.0276
283.94,50.027645111084,8.51444,8.51443576812744,50.0276
283.95,50.027645111084,8.51444,8.51443576812744,50.0276
283.96,50.0276336669922,8.51438,8.51438331604004,50.0276
283.97,50.0276336669922,8.51438,8.51438331604004,50.0276
283.98,50.0276336669922,8.51438,8.51438331604004,50.0276
283.99,50.0276336669922,8.51438,8.51438331604004,50.0276
284,50.0276222229004,8.51433,8.51433181762695,50.0276
284.01,50.0276222229004,8.51433,8.51433181762695,50.0276
284.02,50.0276222229004,8.51433,8.51433181762695,50.0276
284.03,50.0276222229004,8.51433,8.51433181762695,50.0276
284.04,50.0276069641113,8.51428,8.51428031921387,50.0276
284.05,50.0276069641113,8.51428,8.51428031921387,50.0276
284.06,50.0276069641113,8.51428,8.51428031921387,50.0276
284.07,50.0276069641113,8.51428,8.51428031921387,50.0276
284.08,50.0275955200195,8.51423,8.51422882080078,50.0276
284.09,50.0275955200195,8.51423,8.51422882080078,50.0276
284.1,50.0275955200195,8.51423,8.51422882080078,50.0276
284.11,50.0275955200195,8.51423,8.51422882080078,50.0276
284.12,50.0275840759277,8.51418,8.51417636871338,50.0276
284.13,50.0275840759277,8.51418,8.51417636871338,50.0276
284.14,50.0275840759277,8.51418,8.51417636871338,50.0276
284.15,50.0275840759277,8.51418,8.51417636871338,50.0276
284.16,50.0275726318359,8.51412,8.51412487030029,50.0276
284.17,50.0275726318359,8.51412,8.51412487030029,50.0276
284.18,50.0275726318359,8.51412,8.51412487030029,50.0276
284.19,50.0275726318359,8.51412,8.51412487030029,50.0276
284.2,50.0275573730469,8.51407,8.51407337188721,50.0276
284.21,50.0275573730469,8.51407,8.51407337188721,50.0276
284.22,50.0275573730469,8.51407,8.51407337188721,50.0276
284.23,50.0275573730469,8.51407,8.51407337188721,50.0276
284.24,50.0275459289551,8.51402,8.51402187347412,50.0275
284.25,50.0275459289551,8.51402,8.51402187347412,50.0275
284.26,50.0275459289551,8.51402,8.51402187347412,50.0275
284.27,50.0275459289551,8.51402,8.51402187347412,50.0275
284.28,50.0275344848633,8.51397,8.51396942138672,50.0275
284.29,50.0275344848633,8.51397,8.51396942138672,50.0275
284.3,50.0275344848633,8.51397,8.51396942138672,50.0275
284.31,50.0275344848633,8.51397,8.51396942138672,50.0275
284.32,50.0275230407715,8.51392,8.51391792297363,50.0275
284.33,50.0275230407715,8.51392,8.51391792297363,50.0275
284.34,50.0275230407715,8.51392,8.51391792297363,50.0275
284.35,50.0275230407715,8.51392,8.51391792297363,50.0275
284.36,50.0275115966797,8.51387,8.51386642456055,50.0275
284.37,50.0275115966797,8.51387,8.51386642456055,50.0275
284.38,50.0275115966797,8.51387,8.51386642456055,50.0275
284.39,50.0275115966797,8.51387,8.51386642456055,50.0275
284.4,50.0274963378906,8.51381,8.51381397247314,50.0275
284.41,50.0274963378906,8.51381,8.51381397247314,50.0275
284.42,50.0274963378906,8.51381,8.51381397247314,50.0275
284.43,50.0274963378906,8.51381,8.51381397247314,50.0275
284.44,50.0274848937988,8.51376,8.51376247406006,50.0275
284.45,50.0274848937988,8.51376,8.51376247406006,50.0275
284.46,50.0274848937988,8.51376,8.51376247406006,50.0275
284.47,50.0274848937988,8.51376,8.51376247406006,50.0275
284.48,50.027473449707,8.51371,8.51371002197266,50.0275
284.49,50.027473449707,8.51371,8.51371002197266,50.0275
284.5,50.027473449707,8.51371,8.51371002197266,50.0275
284.51,50.027473449707,8.51371,8.51371002197266,50.0275
284.52,50.0274620056152,8.51366,8.51365852355957,50.0275
284.53,50.0274620056152,8.51366,8.51365852355957,50.0275
284.54,50.0274620056152,8.51366,8.51365852355957,50.0275
284.55,50.0274620056152,8.51366,8.51365852355957,50.0275
284.56,50.0274467468262,8.51361,8.51360607147217,50.0274
284.57,50.0274467468262,8.51361,8.51360607147217,50.0274
284.58,50.0274467468262,8.51361,8.51360607147217,50.0274
284.59,50.0274467468262,8.51361,8.51360607147217,50.0274
284.6,50.0274353027344,8.51355,8.51355457305908,50.0274
284.61,50.0274353027344,8.51355,8.51355457305908,50.0274
284.62,50.0274353027344,8.51355,8.51355457305908,50.0274
284.63,50.0274353027344,8.51355,8.51355457305908,50.0274
284.64,50.0274238586426,8.5135,8.51350212097168,50.0274
284.65,50.0274238586426,8.5135,8.51350212097168,50.0274
284.66,50.0274238586426,8.5135,8.51350212097168,50.0274
284.67,50.0274238586426,8.5135,8.51350212097168,50.0274
284.68,50.0274124145508,8.51345,8.51345062255859,50.0274
284.69,50.0274124145508,8.51345,8.51345062255859,50.0274
284.7,50.0274124145508,8.51345,8.51345062255859,50.0274
284.71,50.0274124145508,8.51345,8.51345062255859,50.0274
284.72,50.0273971557617,8.5134,8.51339817047119,50.0274
284.73,50.0273971557617,8.5134,8.51339817047119,50.0274
284.74,50.0273971557617,8.5134,8.51339817047119,50.0274
284.75,50.0273971557617,8.5134,8.51339817047119,50.0274
284.76,50.0273857116699,8.51335,8.51334667205811,50.0274
284.77,50.0273857116699,8.51335,8.51334667205811,50.0274
284.78,50.0273857116699,8.51335,8.51334667205811,50.0274
284.79,50.0273857116699,8.51335,8.51334667205811,50.0274
284.8,50.0273742675781,8.51329,8.5132942199707,50.0274
284.81,50.0273742675781,8.51329,8.5132942199707,50.0274
284.82,50.0273742675781,8.51329,8.5132942199707,50.0274
284.83,50.0273742675781,8.51329,8.5132942199707,50.0274
284.84,50.0273628234863,8.51324,8.5132417678833,50.0274
284.85,50.0273628234863,8.51324,8.5132417678833,50.0274
284.86,50.0273628234863,8.51324,8.5132417678833,50.0274
284.87,50.0273628234863,8.51324,8.5132417678833,50.0274
284.88,50.0273513793945,8.51319,8.51319026947021,50.0274
284.89,50.0273513793945,8.51319,8.51319026947021,50.0274
284.9,50.0273513793945,8.51319,8.51319026947021,50.0274
284.91,50.0273513793945,8.51319,8.51319026947021,50.0274
284.92,50.0273361206055,8.51314,8.51313781738281,50.0273
284.93,50.0273361206055,8.51314,8.51313781738281,50.0273
284.94,50.0273361206055,8.51314,8.51313781738281,50.0273
284.95,50.0273361206055,8.51314,8.51313781738281,50.0273
284.96,50.0273246765137,8.51309,8.51308536529541,50.0273
284.97,50.0273246765137,8.51309,8.51308536529541,50.0273
284.98,50.0273246765137,8.51309,8.51308536529541,50.0273
284.99,50.0273246765137,8.51309,8.51308536529541,50.0273
285,50.0273132324219,8.51303,8.51303386688232,50.0273
285.01,50.0273132324219,8.51303,8.51303386688232,50.0273
285.02,50.0273132324219,8.51303,8.51303386688232,50.0273
285.03,50.0273132324219,8.51303,8.51303386688232,50.0273
285.04,50.0273017883301,8.51298,8.51298141479492,50.0273
285.05,50.0273017883301,8.51298,8.51298141479492,50.0273
285.06,50.0273017883301,8.51298,8.51298141479492,50.0273
285.07,50.0273017883301,8.51298,8.51298141479492,50.0273
285.08,50.027286529541,8.51293,8.51292896270752,50.0273
285.09,50.027286529541,8.51293,8.51292896270752,50.0273
285.1,50.027286529541,8.51293,8.51292896270752,50.0273
285.11,50.027286529541,8.51293,8.51292896270752,50.0273
285.12,50.0272750854492,8.51288,8.51287651062012,50.0273
285.13,50.0272750854492,8.51288,8.51287651062012,50.0273
285.14,50.0272750854492,8.51288,8.51287651062012,50.0273
285.15,50.0272750854492,8.51288,8.51287651062012,50.0273
285.16,50.0272636413574,8.51283,8.51282501220703,50.0273
285.17,50.0272636413574,8.51283,8.51282501220703,50.0273
285.18,50.0272636413574,8.51283,8.51282501220703,50.0273
285.19,50.0272636413574,8.51283,8.51282501220703,50.0273
285.2,50.0272483825684,8.51277,8.51277256011963,50.0272
285.21,50.0272483825684,8.51277,8.51277256011963,50.0272
285.22,50.0272483825684,8.51277,8.51277256011963,50.0272
285.23,50.0272483825684,8.51277,8.51277256011963,50.0272
285.24,50.0272369384766,8.51272,8.51272010803223,50.0272
285.25,50.0272369384766,8.51272,8.51272010803223,50.0272
285.26,50.0272369384766,8.51272,8.51272010803223,50.0272
285.27,50.0272369384766,8.51272,8.51272010803223,50.0272
285.28,50.0272254943848,8.51267,8.51266765594482,50.0272
285.29,50.0272254943848,8.51267,8.51266765594482,50.0272
285.3,50.0272254943848,8.51267,8.51266765594482,50.0272
285.31,50.0272254943848,8.51267,8.51266765594482,50.0272
285.32,50.027214050293,8.51262,8.51261520385742,50.0272
285.33,50.027214050293,8.51262,8.51261520385742,50.0272
285.34,50.027214050293,8.51262,8.51261520385742,50.0272
285.35,50.027214050293,8.51262,8.51261520385742,50.0272
285.36,50.0271987915039,8.51256,8.51256275177002,50.0272
285.37,50.0271987915039,8.51256,8.51256275177002,50.0272
285.38,50.0271987915039,8.51256,8.51256275177002,50.0272
285.39,50.0271987915039,8.51256,8.51256275177002,50.0272
285.4,50.0271873474121,8.51251,8.51251125335693,50.0272
285.41,50.0271873474121,8.51251,8.51251125335693,50.0272
285.42,50.0271873474121,8.51251,8.51251125335693,50.0272
285.43,50.0271873474121,8.51251,8.51251125335693,50.0272
285.44,50.0271759033203,8.51246,8.51245880126953,50.0272
285.45,50.0271759033203,8.51246,8.51245880126953,50.0272
285.46,50.0271759033203,8.51246,8.51245880126953,50.0272
285.47,50.0271759033203,8.51246,8.51245880126953,50.0272
285.48,50.0271644592285,8.51241,8.51240634918213,50.0272
285.49,50.0271644592285,8.51241,8.51240634918213,50.0272
285.5,50.0271644592285,8.51241,8.51240634918213,50.0272
285.51,50.0271644592285,8.51241,8.51240634918213,50.0272
285.52,50.0271492004395,8.51235,8.51235389709473,50.0271
285.53,50.0271492004395,8.51235,8.51235389709473,50.0271
285.54,50.0271492004395,8.51235,8.51235389709473,50.0271
285.55,50.0271492004395,8.51235,8.51235389709473,50.0271
285.56,50.0271377563477,8.5123,8.51230144500732,50.0271
285.57,50.0271377563477,8.5123,8.51230144500732,50.0271
285.58,50.0271377563477,8.5123,8.51230144500732,50.0271
285.59,50.0271377563477,8.5123,8.51230144500732,50.0271
285.6,50.0271263122559,8.51225,8.51224899291992,50.0271
285.61,50.0271263122559,8.51225,8.51224899291992,50.0271
285.62,50.0271263122559,8.51225,8.51224899291992,50.0271
285.63,50.0271263122559,8.51225,8.51224899291992,50.0271
285.64,50.0271148681641,8.5122,8.51219654083252,50.0271
285.65,50.0271148681641,8.5122,8.51219654083252,50.0271
285.66,50.0271148681641,8.5122,8.51219654083252,50.0271
285.67,50.0271148681641,8.5122,8.51219654083252,50.0271
285.68,50.027099609375,8.51214,8.51214408874512,50.0271
285.69,50.027099609375,8.51214,8.51214408874512,50.0271
285.7,50.027099609375,8.51214,8.51214408874512,50.0271
285.71,50.027099609375,8.51214,8.51214408874512,50.0271
285.72,50.0270881652832,8.51209,8.51209163665771,50.0271
285.73,50.0270881652832,8.51209,8.51209163665771,50.0271
285.74,50.0270881652832,8.51209,8.51209163665771,50.0271
285.75,50.0270881652832,8.51209,8.51209163665771,50.0271
285.76,50.0270767211914,8.51204,8.51204013824463,50.0271
285.77,50.0270767211914,8.51204,8.51204013824463,50.0271
285.78,50.0270767211914,8.51204,8.51204013824463,50.0271
285.79,50.0270767211914,8.51204,8.51204013824463,50.0271
285.8,50.0270576477051,8.51199,8.51198768615723,50.0271
285.81,50.0270576477051,8.51199,8.51198768615723,50.0271
285.82,50.0270576477051,8.51199,8.51198768615723,50.0271
285.83,50.0270576477051,8.51199,8.51198768615723,50.0271
285.84,50.0270462036133,8.51193,8.51193428039551,50.027
285.85,50.0270462036133,8.51193,8.51193428039551,50.027
285.86,50.0270462036133,8.51193,8.51193428039551,50.027
285.87,50.0270462036133,8.51193,8.51193428039551,50.027
285.88,50.0270347595215,8.51188,8.51188182830811,50.027
285.89,50.0270347595215,8.51188,8.51188182830811,50.027
285.9,50.0270347595215,8.51188,8.51188182830811,50.027
285.91,50.0270347595215,8.51188,8.51188182830811,50.027
285.92,50.0270233154297,8.51183,8.5118293762207,50.027
285.93,50.0270233154297,8.51183,8.5118293762207,50.027
285.94,50.0270233154297,8.51183,8.5118293762207,50.027
285.95,50.0270233154297,8.51183,8.5118293762207,50.027
285.96,50.0270080566406,8.51178,8.5117769241333,50.027
285.97,50.0270080566406,8.51178,8.5117769241333,50.027
285.98,50.0270080566406,8.51178,8.5117769241333,50.027
285.99,50.0270080566406,8.51178,8.5117769241333,50.027
286,50.0269966125488,8.51172,8.5117244720459,50.027
286.01,50.0269966125488,8.51172,8.5117244720459,50.027
286.02,50.0269966125488,8.51172,8.5117244720459,50.027
286.03,50.0269966125488,8.51172,8.5117244720459,50.027
286.04,50.026985168457,8.51167,8.5116720199585,50.027
286.05,50.026985168457,8.51167,8.5116720199585,50.027
286.06,50.026985168457,8.51167,8.5116720199585,50.027
286.07,50.026985168457,8.51167,8.5116720199585,50.027
286.08,50.026969909668,8.51162,8.51161861419678,50.027
286.09,50.026969909668,8.51162,8.51161861419678,50.027
286.1,50.026969909668,8.51162,8.51161861419678,50.027
286.11,50.026969909668,8.51162,8.51161861419678,50.027
286.12,50.0269584655762,8.51157,8.51156616210938,50.027
286.13,50.0269584655762,8.51157,8.51156616210938,50.027
286.14,50.0269584655762,8.51157,8.51156616210938,50.027
286.15,50.0269584655762,8.51157,8.51156616210938,50.027
286.16,50.0269470214844,8.51151,8.51151371002197,50.0269
286.17,50.0269470214844,8.51151,8.51151371002197,50.0269
286.18,50.0269470214844,8.51151,8.51151371002197,50.0269
286.19,50.0269470214844,8.51151,8.51151371002197,50.0269
286.2,50.0269317626953,8.51146,8.51146125793457,50.0269
286.21,50.0269317626953,8.51146,8.51146125793457,50.0269
286.22,50.0269317626953,8.51146,8.51146125793457,50.0269
286.23,50.0269317626953,8.51146,8.51146125793457,50.0269
286.24,50.0269203186035,8.51141,8.51140785217285,50.0269
286.25,50.0269203186035,8.51141,8.51140785217285,50.0269
286.26,50.0269203186035,8.51141,8.51140785217285,50.0269
286.27,50.0269203186035,8.51141,8.51140785217285,50.0269
286.28,50.0269088745117,8.51136,8.51135540008545,50.0269
286.29,50.0269088745117,8.51136,8.51135540008545,50.0269
286.3,50.0269088745117,8.51136,8.51135540008545,50.0269
286.31,50.0269088745117,8.51136,8.51135540008545,50.0269
286.32,50.0268936157227,8.5113,8.51130294799805,50.0269
286.33,50.0268936157227,8.5113,8.51130294799805,50.0269
286.34,50.0268936157227,8.5113,8.51130294799805,50.0269
286.35,50.0268936157227,8.5113,8.51130294799805,50.0269
286.36,50.0268821716309,8.51125,8.51124954223633,50.0269
286.37,50.0268821716309,8.51125,8.51124954223633,50.0269
286.38,50.0268821716309,8.51125,8.51124954223633,50.0269
286.39,50.0268821716309,8.51125,8.51124954223633,50.0269
286.4,50.0268707275391,8.5112,8.51119709014893,50.0269
286.41,50.0268707275391,8.5112,8.51119709014893,50.0269
286.42,50.0268707275391,8.5112,8.51119709014893,50.0269
286.43,50.0268707275391,8.5112,8.51119709014893,50.0269
286.44,50.02685546875,8.51114,8.51114463806152,50.0269
286.45,50.02685546875,8.51114,8.51114463806152,50.0269
286.46,50.02685546875,8.51114,8.51114463806152,50.0269
286.47,50.02685546875,8.51114,8.51114463806152,50.0269
286.48,50.0268440246582,8.51109,8.5110912322998,50.0268
286.49,50.0268440246582,8.51109,8.5110912322998,50.0268
286.5,50.0268440246582,8.51109,8.5110912322998,50.0268
286.51,50.0268440246582,8.51109,8.5110912322998,50.0268
286.52,50.0268325805664,8.51104,8.5110387802124,50.0268
286.53,50.0268325805664,8.51104,8.5110387802124,50.0268
286.54,50.0268325805664,8.51104,8.5110387802124,50.0268
286.55,50.0268325805664,8.51104,8.5110387802124,50.0268
286.56,50.0268211364746,8.51099,8.51098537445068,50.0268
286.57,50.0268211364746,8.51099,8.51098537445068,50.0268
286.58,50.0268211364746,8.51099,8.51098537445068,50.0268
286.59,50.0268211364746,8.51099,8.51098537445068,50.0268
286.6,50.0268058776855,8.51093,8.51093292236328,50.0268
286.61,50.0268058776855,8.51093,8.51093292236328,50.0268
286.62,50.0268058776855,8.51093,8.51093292236328,50.0268
286.63,50.0268058776855,8.51093,8.51093292236328,50.0268
286.64,50.0267944335938,8.51088,8.51087951660156,50.0268
286.65,50.0267944335938,8.51088,8.51087951660156,50.0268
286.66,50.0267944335938,8.51088,8.51087951660156,50.0268
286.67,50.0267944335938,8.51088,8.51087951660156,50.0268
286.68,50.0267791748047,8.51083,8.51082706451416,50.0268
286.69,50.0267791748047,8.51083,8.51082706451416,50.0268
286.7,50.0267791748047,8.51083,8.51082706451416,50.0268
286.71,50.0267791748047,8.51083,8.51082706451416,50.0268
286.72,50.0267677307129,8.51077,8.51077365875244,50.0268
286.73,50.0267677307129,8.51077,8.51077365875244,50.0268
286.74,50.0267677307129,8.51077,8.51077365875244,50.0268
286.75,50.0267677307129,8.51077,8.51077365875244,50.0268
286.76,50.0267562866211,8.51072,8.51072120666504,50.0268
286.77,50.0267562866211,8.51072,8.51072120666504,50.0268
286.78,50.0267562866211,8.51072,8.51072120666504,50.0268
286.79,50.0267562866211,8.51072,8.51072120666504,50.0268
286.8,50.026741027832,8.51067,8.51066875457764,50.0267
286.81,50.026741027832,8.51067,8.51066875457764,50.0267
286.82,50.026741027832,8.51067,8.51066875457764,50.0267
286.83,50.026741027832,8.51067,8.51066875457764,50.0267
286.84,50.0267295837402,8.51062,8.51061630249023,50.0267
286.85,50.0267295837402,8.51062,8.51061630249023,50.0267
286.86,50.0267295837402,8.51062,8.51061630249023,50.0267
286.87,50.0267295837402,8.51062,8.51061630249023,50.0267
286.88,50.0267181396484,8.51056,8.51056289672852,50.0267
286.89,50.0267181396484,8.51056,8.51056289672852,50.0267
286.9,50.0267181396484,8.51056,8.51056289672852,50.0267
286.91,50.0267181396484,8.51056,8.51056289672852,50.0267
286.92,50.0267028808594,8.51051,8.51051044464111,50.0267
286.93,50.0267028808594,8.51051,8.51051044464111,50.0267
286.94,50.0267028808594,8.51051,8.51051044464111,50.0267
286.95,50.0267028808594,8.51051,8.51051044464111,50.0267
286.96,50.0266914367676,8.51046,8.51045703887939,50.0267
286.97,50.0266914367676,8.51046,8.51045703887939,50.0267
286.98,50.0266914367676,8.51046,8.51045703887939,50.0267
286.99,50.0266914367676,8.51046,8.51045703887939,50.0267
287,50.0266799926758,8.5104,8.51040363311768,50.0267
287.01,50.0266799926758,8.5104,8.51040363311768,50.0267
287.02,50.0266799926758,8.5104,8.51040363311768,50.0267
287.03,50.0266799926758,8.5104,8.51040363311768,50.0267
287.04,50.0266647338867,8.51035,8.51035118103027,50.0267
287.05,50.0266647338867,8.51035,8.51035118103027,50.0267
287.06,50.0266647338867,8.51035,8.51035118103027,50.0267
287.07,50.0266647338867,8.51035,8.51035118103027,50.0267
287.08,50.0266532897949,8.5103,8.51029777526855,50.0267
287.09,50.0266532897949,8.5103,8.51029777526855,50.0267
287.1,50.0266532897949,8.5103,8.51029777526855,50.0267
287.11,50.0266532897949,8.5103,8.51029777526855,50.0267
287.12,50.0266418457031,8.51024,8.51024436950684,50.0266
287.13,50.0266418457031,8.51024,8.51024436950684,50.0266
287.14,50.0266418457031,8.51024,8.51024436950684,50.0266
287.15,50.0266418457031,8.51024,8.51024436950684,50.0266
287.16,50.0266265869141,8.51019,8.51019191741943,50.0266
287.17,50.0266265869141,8.51019,8.51019191741943,50.0266
287.18,50.0266265869141,8.51019,8.51019191741943,50.0266
287.19,50.0266265869141,8.51019,8.51019191741943,50.0266
287.2,50.0266151428223,8.51014,8.51013851165771,50.0266
287.21,50.0266151428223,8.51014,8.51013851165771,50.0266
287.22,50.0266151428223,8.51014,8.51013851165771,50.0266
287.23,50.0266151428223,8.51014,8.51013851165771,50.0266
287.24,50.0265998840332,8.51009,8.510085105896,50.0266
287.25,50.0265998840332,8.51009,8.510085105896,50.0266
287.26,50.0265998840332,8.51009,8.510085105896,50.0266
287.27,50.0265998840332,8.51009,8.510085105896,50.0266
287.28,50.0265884399414,8.51003,8.51003265380859,50.0266
287.29,50.0265884399414,8.51003,8.51003265380859,50.0266
287.3,50.0265884399414,8.51003,8.51003265380859,50.0266
287.31,50.0265884399414,8.51003,8.51003265380859,50.0266
287.32,50.0265769958496,8.50998,8.50997924804688,50.0266
287.33,50.0265769958496,8.50998,8.50997924804688,50.0266
287.34,50.0265769958496,8.50998,8.50997924804688,50.0266
287.35,50.0265769958496,8.50998,8.50997924804688,50.0266
287.36,50.0265617370605,8.50993,8.50992584228516,50.0266
287.37,50.0265617370605,8.50993,8.50992584228516,50.0266
287.38,50.0265617370605,8.50993,8.50992584228516,50.0266
287.39,50.0265617370605,8.50993,8.50992584228516,50.0266
287.4,50.0265502929688,8.50987,8.50987243652344,50.0266
287.41,50.0265502929688,8.50987,8.50987243652344,50.0266
287.42,50.0265502929688,8.50987,8.50987243652344,50.0266
287.43,50.0265502929688,8.50987,8.50987243652344,50.0266
287.44,50.026538848877,8.50982,8.50981998443604,50.0265
287.45,50.026538848877,8.50982,8.50981998443604,50.0265
287.46,50.026538848877,8.50982,8.50981998443604,50.0265
287.47,50.026538848877,8.50982,8.50981998443604,50.0265
287.48,50.0265235900879,8.50977,8.50976657867432,50.0265
287.49,50.0265235900879,8.50977,8.50976657867432,50.0265
287.5,50.0265235900879,8.50977,8.50976657867432,50.0265
287.51,50.0265235900879,8.50977,8.50976657867432,50.0265
287.52,50.0265121459961,8.50971,8.50971412658691,50.0265
287.53,50.0265121459961,8.50971,8.50971412658691,50.0265
287.54,50.0265121459961,8.50971,8.50971412658691,50.0265
287.55,50.0265121459961,8.50971,8.50971412658691,50.0265
287.56,50.026496887207,8.50966,8.5096607208252,50.0265
287.57,50.026496887207,8.50966,8.5096607208252,50.0265
287.58,50.026496887207,8.50966,8.5096607208252,50.0265
287.59,50.026496887207,8.50966,8.5096607208252,50.0265
287.6,50.0264854431152,8.50961,8.50960731506348,50.0265
287.61,50.0264854431152,8.50961,8.50960731506348,50.0265
287.62,50.0264854431152,8.50961,8.50960731506348,50.0265
287.63,50.0264854431152,8.50961,8.50960731506348,50.0265
287.64,50.0264739990234,8.50955,8.50955390930176,50.0265
287.65,50.0264739990234,8.50955,8.50955390930176,50.0265
287.66,50.0264739990234,8.50955,8.50955390930176,50.0265
287.67,50.0264739990234,8.50955,8.50955390930176,50.0265
287.68,50.0264587402344,8.5095,8.50950050354004,50.0265
287.69,50.0264587402344,8.5095,8.50950050354004,50.0265
287.7,50.0264587402344,8.5095,8.50950050354004,50.0265
287.71,50.0264587402344,8.5095,8.50950050354004,50.0265
287.72,50.0264472961426,8.50945,8.50944805145264,50.0264
287.73,50.0264472961426,8.50945,8.50944805145264,50.0264
287.74,50.0264472961426,8.50945,8.50944805145264,50.0264
287.75,50.0264472961426,8.50945,8.50944805145264,50.0264
287.76,50.0264320373535,8.50939,8.50939464569092,50.0264
287.77,50.0264320373535,8.50939,8.50939464569092,50.0264
287.78,50.0264320373535,8.50939,8.50939464569092,50.0264
287.79,50.0264320373535,8.50939,8.50939464569092,50.0264
287.8,50.0264205932617,8.50934,8.5093412399292,50.0264
287.81,50.0264205932617,8.50934,8.5093412399292,50.0264
287.82,50.0264205932617,8.50934,8.5093412399292,50.0264
287.83,50.0264205932617,8.50934,8.5093412399292,50.0264
287.84,50.0264053344727,8.50929,8.50928783416748,50.0264
287.85,50.0264053344727,8.50929,8.50928783416748,50.0264
287.86,50.0264053344727,8.50929,8.50928783416748,50.0264
287.87,50.0264053344727,8.50929,8.50928783416748,50.0264
287.88,50.0263900756836,8.50923,8.50923442840576,50.0264
287.89,50.0263900756836,8.50923,8.50923442840576,50.0264
287.9,50.0263900756836,8.50923,8.50923442840576,50.0264
287.91,50.0263900756836,8.50923,8.50923442840576,50.0264
287.92,50.0263786315918,8.50918,8.50918102264404,50.0264
287.93,50.0263786315918,8.50918,8.50918102264404,50.0264
287.94,50.0263786315918,8.50918,8.50918102264404,50.0264
287.95,50.0263786315918,8.50918,8.50918102264404,50.0264
287.96,50.0263633728027,8.50913,8.50912761688232,50.0264
287.97,50.0263633728027,8.50913,8.50912761688232,50.0264
287.98,50.0263633728027,8.50913,8.50912761688232,50.0264
287.99,50.0263633728027,8.50913,8.50912761688232,50.0264
288,50.0263519287109,8.50907,8.50907421112061,50.0264
288.01,50.0263519287109,8.50907,8.50907421112061,50.0264
288.02,50.0263519287109,8.50907,8.50907421112061,50.0264
288.03,50.0263519287109,8.50907,8.50907421112061,50.0264
288.04,50.0263366699219,8.50902,8.50902080535889,50.0263
288.05,50.0263366699219,8.50902,8.50902080535889,50.0263
288.06,50.0263366699219,8.50902,8.50902080535889,50.0263
288.07,50.0263366699219,8.50902,8.50902080535889,50.0263
288.08,50.0263252258301,8.50897,8.50896835327148,50.0263
288.09,50.0263252258301,8.50897,8.50896835327148,50.0263
288.1,50.0263252258301,8.50897,8.50896835327148,50.0263
288.11,50.0263252258301,8.50897,8.50896835327148,50.0263
288.12,50.026309967041,8.50891,8.50891494750977,50.0263
288.13,50.026309967041,8.50891,8.50891494750977,50.0263
288.14,50.026309967041,8.50891,8.50891494750977,50.0263
288.15,50.026309967041,8.50891,8.50891494750977,50.0263
288.16,50.0262985229492,8.50886,8.50886154174805,50.0263
288.17,50.0262985229492,8.50886,8.50886154174805,50.0263
288.18,50.0262985229492,8.50886,8.50886154174805,50.0263
288.19,50.0262985229492,8.50886,8.50886154174805,50.0263
288.2,50.0262832641602,8.50881,8.50880813598633,50.0263
288.21,50.0262832641602,8.50881,8.50880813598633,50.0263
288.22,50.0262832641602,8.50881,8.50880813598633,50.0263
288.23,50.0262832641602,8.50881,8.50880813598633,50.0263
288.24,50.0262718200684,8.50875,8.50875473022461,50.0263
288.25,50.0262718200684,8.50875,8.50875473022461,50.0263
288.26,50.0262718200684,8.50875,8.50875473022461,50.0263
288.27,50.0262718200684,8.50875,8.50875473022461,50.0263
288.28,50.0262565612793,8.5087,8.50870132446289,50.0263
288.29,50.0262565612793,8.5087,8.50870132446289,50.0263
288.3,50.0262565612793,8.5087,8.50870132446289,50.0263
288.31,50.0262565612793,8.5087,8.50870132446289,50.0263
